Tweet,Clasificacion
"No te pierdas el #ClaudiaFest este jueves 24 de agosto a las 3:30 pm en la explanada del Instituto Cultural Cabanas en Guadalajara, donde estara presente Claudia Sheinbaum!  !Una oportunidad unica para escuchar a la lider en persona https://t.co/aGwwV6LeSJ",1
"A cuatro dias del proceso interno de Morena, Marcelo Ebrard presento una encuesta en la que se observa un incremento sostenido a su favor del 2.1% alcanzando el 30.8% de la tendencia positiva, mientras que Claudia Sheinbaum bajo al 28.7% 
https://t.co/WQS4oWGYO9 https://t.co/xCRLvaxlLI",0
@juanrubiog @Claudiashein Claudia sheinbaum para presidenta ,1
"@rthur013 #ElTinacoDeGuadalajara  xq este si SIRVE!
Y  @ClaudiaSheinbaum  no sirve para NADA!",0
"Los quiero 3 millones. 

@Claudiashein

#LaTiaSheinbaum #LaTiaSheinbaum #ClaudiaSheinbaum https://t.co/kgAinZLAq1",1
"Con exito el #ClaudiaFest en #Monterrey, estamos listos para ganar la encuesta con contundencia, ganara una mujer honesta, una luchadora social, una cientifica, una madre familia, es Claudia Sheinbaum Pardo quien coordinara los comites de la 4T para fortalecer la esperanza. https://t.co/fJnlGCswTS",1
@MariettoPonce @AlessandraRdlv Lo bueno que tu siii !  Si tu agredes a Claudia sheinbaum  una cosa es que no te simpatize  y otra tu violencia hacia ella .,0
"#Jalisco Organizan en Jalisco megafiesta para Claudia Sheinbaum
El evento se realizara este jueves en la Explanada del Instituto Cultural Cabanas
https://t.co/KeEfOXgOVg",1
"Conformaron 800 comites a favor de Claudia Sheinbaum en la entidad
https://t.co/FJYWipcbhz https://t.co/jLTK5BkI52",1
"@catrina_nortena @FelipeCalderon @Claudiashein No puedo entender que #ClaudiaSheinbaum dice luchar por la justicia cuando es una complice de Cuauhtemoc Blanco un arribista en el movimiento, que tiene nexos con el crimen organizado en #Morelos, No mentir, No robar, no traicionar y este tipo hace todo lo contrario. https://t.co/ZUSrhb33jm",0
@Claudiashein #ClaudiaSheinbaum  es la mas preparada para lograr el cambio total vamos con usted.,1
"@Claudiashein Algunos piensan solo en la CDMX, pero el apoyo para #ClaudiaSheinbaum es nacional, los simpatizantes estamos en todo el pais por eso en la encuesta #ClaudiaEsLaRespuesta",1
"Este jueves el ejercicio de la Urna DK, Claudia Sheinbaum encabeza con el 31 por ciento de aprobacion, seguido de Marcelo Ebrard, con 27 por ciento, en la preferencia para Coordinar el Comite de Defensa de la 4T. https://t.co/eTEs5k9A9a",1
"@Claudiashein La simpatia del pueblo se refleja en todos ambitos, por eso hay que inundar las redes nuestro apoyo a #ClaudiaSheinbaum porque para que siga la trasformacion, en la encuesta #ClaudiaEsLaRespuesta",1
"El dia de ayer en #Controversias contamos con la presencia Jesus Uriostegui Garcia, Coordinador de los trabajos de promocion de Claudia Sheinbaum en Guerrero, asi como de la talentosa cantate y actriz Valeria Ferro Oficial, acompanada de su padre el Dr. Silverio. https://t.co/HkT2UEVDmv",0
@hfexz @Claudiashein Claudia Sheinbaum ha demostrado liderazgo y compromiso en su gestion como Jefa de Gobierno. Su enfoque en la movilidad sostenible y el cuidado del medio ambiente es digno de reconocimiento y apoyo,1
"Claudia Sheinbaum nego que se este llevando a personas acarreadas a sus eventos, y que promueva la guerra sucia en la contienda interna de Morena, dijo que son practicas que se sufrieron durante anos y que no comparte,porque ademas resultan contraproducentes. https://t.co/LE6IbKcUet",0
"@LuisaAlcalde !Ponte a trabajar! Que no estas para ""Miss simpatia"", ese puesto lo tiene Claudia Sheinbaum, ella si que derrocha mucha simpatia...... o mucho dinero.",1
"Ciudad de Mexico

Lugar donde Claudia Sheinbaum puede cerrar campana por la coordinacion hasta 3 veces ... pero incapaz de entregar la remodelacion de una linea del metro.",0
"@CarlosLoret Carlos, soy tu seguidora. Te paso un dato: trabajo en la SEV aqui en Xalapa y estan organizando un acarreo de empleados, porque Claudia Sheinbaum viene al velodromo el domingo, por si lo quieres documentar.",0
@Claudiashein Muy bien por Claudia Sheinbaum,1
@ricardo88194672 @catrina_nortena @Claudiashein Claudia Sheinbaum ha demostrado liderazgo y compromiso en su gestion como Jefa de Gobierno. Su enfoque en la movilidad sostenible y el cuidado del medio ambiente es digno de reconocimiento y apoyo,1
"@Claudiashein El proceso historico que estamos consolidando requiere de hombres y mujeres comprometid@s con la unidad, la verdad  y la justicia. Para algunos lo mas facil es dividir y destruir. 
En unidad, verdad y justicia vamos con la Dra Claudia Sheinbaum.",1
"@abrahamvanaya Ya no saben que inventar, y para cuando abren una carpeta por la Linea 12 del Metro a Claudia Sheinbaum, hubo 26 muertos por su negligencia por ese caso puede pasar muchos anos y tambien perderia su candidatura debe Morena fincarle un juicio",0
"Sabias, profundas y aleccionadoras palabras de la doctora Claudia Sheinbaum.
",1
"Saludos desde mi casa, su casa. Estoy convencida de la unidad de nuestro movimiento para continuar, fortalecer y avanzar en la transformacion. https://t.co/TLC2WNP5Mq",1
"Diran lo que quieran
Pero Claudia Sheinbaum ha sido de las mejores jefes de gobierno de la Capital ",1
"Hasta hace unos dias, Massive Caller ponia arriba en las encuestas a Claudia Sheinbaum

Tenian contratos con el Gobierno de la CDMX cada 3 meses, pero no les han renovado el contrato, asi que Sheinbaum cayo en las preferencias

#ALasPruebasMeRemito https://t.co/gfiVU6gAD2",0
@Claudiashein El pueblo te apoya #ClaudiaSheinbaum  para presidenta,1
@faradbear @AdolfoCordovaM Como la vulgar ambiciosa de Claudia Sheinbaum que pacto con el PRIAN para llegar https://t.co/EbDvMwOPZD,0
"Como se llama esto. Agustin Coppel, uno de los constructores del Frente Amplio Opositor, aparece sonriente en el comite de recepcion de Claudia Sheinbaum en su encuentro con empresarios de todo el pais convocamos por el CCE. Traicion? Diplomacia? Doble juego? Espero respuestas. https://t.co/rR73eJi8Rf",0
"@Claudiashein Claudia Sheinbaum:
?Por que no reportas en tus gastos la renta de auditorios, plazas de toros, lienzos charros, estadios de baseball?
Claramente te vas a gastar + de  5 millones 
?Piso parejo?
Y vienes a hablar de UNIDAD
!Eres una mentirosa!
!Eres una cinica!
Eres una hipocrita",0
"Por que Claudia Sheinbaum siempre aparece con cobertura positiva en los estudios que publican en El Heraldo?

Porque la empresa que hace esos ""analisis"" recibio 5 millones de pesos por parte del Gobierno de la CDMX.

Otro proveedor que beneficia a Sheinbaum

#ALasPruebasMeRemito https://t.co/fwcAqhfDzl",0
"#Politica  | ''El pueblo de Mexico sabe que somos garantia de la continuidad de la Cuarta Transformacion'': Claudia Sheinbaum concluye recorridos por el noreste del pais en Nuevo Leon.

NOTA - https://t.co/vqTGmd3RF8

#ClaudiaSheinbaum #NuevoLeon #Mexico",1
"@Claudiashein Al 100 con Claudia sheinbaum Pardo,mujer honesta, valiente e inteligente y proxima presidente de nuestro amado Mexico",1
"Otro proveedor de Claudia Sheinbaum que la pone arriba en aprobacion en la CDMX y en las encuestas internas de Morena:

Buendia &amp; Laredo / Buendia &amp; Marquez 

Ademas, en 2022 recibieron varios millones de pesos por parte del PVEM (aliado de Claudia). 

#ALasPruebasMeRemito https://t.co/zk6j5t9KFT",0
" En mayo, morenistas violaron la ley electoral a favor de Claudia Sheinbaum en un acto de campana en Coahuila. Descaradamente le llamaron ""Presidenta"" en un mitin.

Pero dice @mario_delgado que no hay pruebas.

#AnteLasPruebasMeRemito
#PisoParejo

https://t.co/9iAK6MO1eg",0
"@Claudiashein Estamos con la Dra Claudia Sheinbaum por ser una mujer honesta, capaz y cercana a la gente",1
"Claudia Sheinbaum, aseguro que sera ella quien ganara la encuesta que levante su partido Morena, la proxima semana
https://t.co/alCE1cHjiD",1
@Claudiashein Estamos con usted #ClaudiaSheinbaum,1
"Otra ""encuestadora"" mas con conflicto de interes:

Se trata de Metrics MX, que le pertenece a Veronica Malo y es columnista de SDP, medio que ha recibido mas de 100 millones de pesos por parte de Claudia Sheinbaum.

Tambien pone 10 puntos arriba a Sheinbaum 

#ALasPruebasMeRemito https://t.co/AmQVGUC8Sm",0
"Mujer sabia, honesta y trabajadora, la tqm Dra. Claudia Sheinbaum.",1
"Saludos desde mi casa, su casa. Estoy convencida de la unidad de nuestro movimiento para continuar, fortalecer y avanzar en la transformacion. https://t.co/TLC2WNP5Mq",1
"Buenos dias amigas y amigos. 

Cada vez faltan menos dias para tener coordinadora nacional de los comites de la defensa de la cuarta transformacion, y estamos seguros que sera la Dra. Claudia Sheinbaum. 

!Es un honor estar con Claudia hoy! 

#EnGuerreroEsClaudia https://t.co/rjVQHmp0zt",1
@elalbertomedina @nachopeinadol @ProyectoPuente ESTAMOS PAGADO LAS CAMPANAS DE CLAUDIA SHEINBAUM Y LAS CASAS DE HOUSTON DEL GORDO HIJO DE LOPEZ,0
"#PisoParejo
#AnteLasPruebasMeRemito Que miedo tiene Claudia Sheinbaum, que tiene que pagar a la gente para que le den su voto? Tomen lo que les de hoy comen despues seis anos dependeran de lo que ella les quiera dar. ""Quien paga para llegar, llega para robar"" https://t.co/6BrKNOXwjq",0
"@ChicShion @David_Ingeniero No dudaria ni tantito que de llegar a la CDMX Brugrada se convertiria en una muy fuerte Jefa de Gobierno, haria una gran mancuerna con Claudia Sheinbaum, y ademas tendriamos a una seria aspirante para suceder a Sheinbaum en la silla presidencial.",1
"La doctora Claudia Sheinbaum nos envia un saludo desde su casa. Nos informa que esta convencida de que la unidad de nuestro movimiento para continuar, fortalecer y avanzar en la transformacion es indispensable!!
#ClaudiaPresidenta",1
"Saludos desde mi casa, su casa. Estoy convencida de la unidad de nuestro movimiento para continuar, fortalecer y avanzar en la transformacion. https://t.co/TLC2WNP5Mq",1
"Me consterna que la intelectualidad organica de Claudia Sheinbaum que debuto de planta con @leozuckermann esta semana no pueda superar las viejas categorias de analisis de Castaneda, Dresser o Bravo Regidor. ?Como pretenden ganar la batalla de las ideas hablando como tecnocratas?",0
"Es una sensacion personal, pero creo que la derecha apuesta, o le conviene, que Claudia Sheinbaum  sea la presidenta de Mexico, ya que su desempeno haria que se busque urgentemente sacar a MORENA del pais para el 2030. 

Y es que ella perdio media CDMX en 2021. + 
#LadyFentanilo",1
"Dice AMLO que Claudia Sheinbaum no consume Fentanilo, ""pero que  no lo volvera hacer"" mientras el consume alfalfa  espacial! 

Eso explica todas las pejendejadas que dicen  y hacen!

#LadyFentanilo https://t.co/uRVdotMTUT",0
"@MissSunshine4 @pollowsky666 Que pena que todo se lo tomen a pecho... de mi parte no me voy a pelear con nadie por un candidato. 
Soy AMLOVER Y PATRIOTA.
votare hasta por la mas panista CLAUDIA SHEINBAUM. cosa que ustedes no creo que hagan si no les favorecen las votaciones.",1
"@pablo_majluf @rturrent Bueno pues creo que Renata turrent es la representante legal de Claudia sheinbaum en un programa conservador y estara alli para alabar todo lo que ha hecho,asi como epigmenio Ibarra de Lopez Obrador",1
"https://t.co/x41Aaj1cNT
El por que del cierre de Claudia Sheinbaum en Veracruz""
El encuentro de Claudia Sheinbaum en Xalapa podria tener lecturas muy diferentes a los que se han venido expresando en medios locales
Por redaccion de la Columna Politica Express",0
"La guerra sucia que emprenden todos los partidos politicos en contra de Claudia sheinbaum, por que saben que va a ganar la presidencial",1
"@lopezdoriga @Zovatto55 Como van a vencer a 45 millones de chair@s hermos@s ?
Claudia Sheinbaum sera la que dara continuidad a la 4 T https://t.co/pKt0Yk1CCZ",1
!Malas noticias para #ClaudiaSheinbaum! La decision de la direccion del #Metro de cerrar el tramo de #Pantitlan le pega de lleno. ?No que no necesitaba arreglos? https://t.co/6bAOeVfbu6,0
"#TercerGrado | @Viri_Rios opina que Claudia Sheinbaum sera la ganadora de la encuesta rumbo a las elecciones de 2024 y analiza que es lo que sigue para Marcelo Ebrard. 

https://t.co/oHXZ7W950X",1
"#LadyFentanilo alias Claudia Sheinbaum @Claudiashein prefirio desviar millones de pesos para sus bardas, que atender los servicios de los capitalinos. El Metro es una tragedia.",0
Ninguna novedad Ya se habia advertido el legado necrofilo de Lady Fentanilo :la globalista neoliberal Sheinbaum https://t.co/OpLVqnMvmu,0
"Si, yo me robe el presupuesto de la cd de Mexico para mi campana presidencial, pero a mi no me reclamen nada, yo ya no soy jefa de gobierno

""Claudia Sheinbaum""",0
"Claudia Sheinbaum, #LadyFentanilo. ?Para que uso su gobierno la droga? Se la compraron al corrupto de Carlos Lomeli https://t.co/erDSAOu0Rv a traves de @aortiz52",0
"@CamaritaPirata Que triste panorama para Claudia Sheinbaum, ni con acarreados la hace. Que pena que todavia existan gentes con poca dignidad vendiendola por unas miserias politicas, eso es como venderle su alma al diablo ",0
"@AntiTelevisaMx Dra Claudia Sheinbaum futura presidenta de Mexico
Si senor
La otra es la gata de salinas y Claudio x",1
Ahora todo Mexico ya la conoce Claudia sheinbaum,1
"Hay un evidente conflicto de interes entre Claudia Sheinbaum y las encuestadoras que la ponen con una amplia ventaja en la competencia interna de Morena:

Todas las encuestadoras fueron proveedores del Gobierno de CDMX.

Aca las pruebas de Parametria

#ALasPruebasMeRemito

 https://t.co/szh1gnX7Az",0
"Claro que miente Ebrard, ya esta dando sus patadas de ahogado y no sabe como desprestigiar a Claudia sheinbaum",0
"Una vez mas atestiguamos la negligencia de Claudia Sheinbaum y todo Morena al frente de la CDMX:

Obras que requieren reparaciones urgentes y que trasladan a miles todos los dias a punto de caerse. 

No podemos tolerar una tragedia mas.",0
"Espectacular Promocion de Claudia Sheinbaum con Drones y Musica en Apatzingan rumbo a las Encuestas de la 4T, y la austeridad ?donde quedo? https://t.co/Lqh3xcsIFj",0
"Orquestaron fraude contra Marcelo Ebrard, dentro de su mismo partido para favorecer a Claudia Sheinbaum.

?Jugaran limpio contra el Frente Amplio por Mexico?

No lo se, denunciemos sus triquinuelas y vayamos no solo por la presidencia sino por las camaras.
#ParticipaDecideCambia",0
"@Claudiashein Toda nuestra fe, puesta en #ClaudiaSheinbaum",1
"@juanrubiog @m_ebrard @Claudiashein Claudia Sheinbaum Pardo, es considerada la mejor candidata del partido Movimiento de Regeneracion Nacional (Morena) rumbo a la eleccion nacional del 2024.Nos une el anhelo de un pais mejor"": #Claudia Sheinbaum",1
"AMIGAS Y AMIGOS! MUCHA ATENCION A LA FIESTA DE ESTE SABADO.

Nos acompana Claudia Sheinbaum en el Monumento a la Revolucion 10:00am !Habra musica, baile, actividades culturales y muchas sorpresas mas!
 https://t.co/Tvfa57UsLd",1
Siguen inflando al globo llamado Claudia sheinbaum.,0
"!!ACARREO Y FRUTSI en evento de #EsClaudia !!
?No que ya se habia terminado la epoca del frutsi ?
@PartidoMorenaMx @lopezobrador_ @taller2006 @taliarace1 @Polemista4T @AlfredoJalife @Vianeicita @FitzgeraldQuim @Fercoca @m_ebrard @adan_augusto @AlfredoJalife2 https://t.co/px3YYvSCS7",0
" !Claudia Sheinbaum: Lider de la Educacion! @Claudiashein ha traido nueva vida a nuestras aulas  impulsando becas y programas innovadores. Con su vision, los estudiantes son el centro y la educacion es la llave para un futuro brillante . https://t.co/CDX6f8Mivm",1
"La presidenta que anticipan las encuestas #ClaudiaSheinbaum 

Todas y todos lo sabemos, !vamos a tener una mujer al frente de nuestro pais, para continuar con esta transformacion! https://t.co/tFiip5Q5hH",1
Lo que mas me da miedo es que Claudia Sheinbaum sea la Candidata a la presidencia por Morena ,0
La neta yo soy Pro AMLO pero jamas votaria por Claudia Sheinbaum.,0
"El gobierno de Claudia Sheinbaum compro fentanilo e ivermectina a una empresa de politicos de Morena, que encima estaba inhabilitada por presuntas ilegalidades. Aqui estan los documentos de esta investigacion especial de Mario Gutierrez Vega en #Loret de Latinus:",0
@Claudiashein @cceoficialmx #ClaudiaSheinbaum cuente con mi voto y el de mi familia ,1
@Claudiashein #ClaudiaSheinbaum trabaja por el bien de todo Mexico ,1
"Con espectaculo de drones, cierran filas en apoyo a Claudia Sheinbaum en Apatzingan - https://t.co/KAM3akqnXX https://t.co/6VuCB3pEda",1
@Claudiashein #ClaudiaSheinbaum tiene todo nuestro apoyo ,1
"@ArturoErdely Tristemente para ustedes la unica posibilidad es #Xochitl, mientras los morenos tenemos a  #ClaudiaSheinbaum, #AdanAugusto y a #FernandezNorona Cualquiera de ellos por mucho mejor que la #Botarga",1
@Claudiashein Arriba #ClaudiaSheinbaum y mi voto  con ella!! ,1
"Comite Municipal de Morena apoyando a #LadyFentanilo como no se van a molestar las demas corcholatas, si eso se replica en todos los estados donde los Gobernadores le deben favores $$$ a #ClaudiaSheinbaum con recursos de CDMX, nunca existio #PisoParejo  #DeFiestaConClaudia #Metro https://t.co/8bqV6emG56",0
"Tanto ataque mediatico, solo se recuerda al que le hicieron a @lopezobrador_  cuando lo anunciaban como un peligro para Mexico.
Queda muy claro que estos ataques vienen del grupo que apoya a Claudia Sheinbaum #LadyFentanilo .
Que mas vamos a ver @Claudiashein ? Hasta donde eres capaz de llegar por tener el poder en el 24?",1
El dinero del Mantenimiento del Metro en la campana de Claudia Sheinbaum,0
"Tan acabada esta Claudia que requiere estar pagando $400 mil pesos por hora, por bots que repliquen y difundan su contenido.
?De donde saldra todo ese dinero?
@Claudiashein 
 https://t.co/hnNPBejj3o",0
@Claudiashein Nuestro apoyo total a #ClaudiaSheinbaum,1
"Los resultados no dejan lugar a dudas, #ClaudiaSheinbaum tiene el 49.7% de preferencia efectiva vs. 22.9% de Marcelo (2do. lugar), de acuerdo a los resultados de la encuesta de Mendoza y Asociados del 12 al 16 de agosto del 23. 
 https://t.co/5Rvfne9bqt https://t.co/YkkY4VS03n",1
"@DeniseDresserG @Claudiashein Orale mis Chairos asistan a los mitines de Claudia Sheinbaum se va repartir fentanilo y 300 pesos, ah....su frutsi y su torta",0
Claudia Sheinbaum SIGUE ARRASANDO,1
"!La ultima encuesta de Factometrica es clara! @Claudiashein y su vision de progreso lideran con un solido 51.2%, marcando la diferencia. En esta etapa crucial, tu apoyo cobra aun mas valor. Sigamos fortaleciendo la #4T junto a Claudia. !Unidos por un futuro mejor!.  
#EsClaudia",1
Claudia Sheinbaum no logra controlar a AMLO. No ha podido pararlo. No puede impedir que AMLO siga haciendo propaganda a Xochitl Galvez.,0
"@jaimebalarcon @taller2006 Eso es lo peligroso de esto.

Aunque a muchos de los que apoyan a Claudia Sheinbaum ya se les olvido que la 4T iba a combatir todo eso,parece que tambien les esta pasando desapercibido la cantidad de armas que ella y su grupo han dejado a la vista de todos, incluida la oposicion.",0
@Claudiashein @cceoficialmx Todos nuestros votos son para Morena  #ClaudiaSheinbaum,1
@SumaSociedad @juanrubiog Te queremos mucho y estamos contigo claudia sheinbaum,1
@latinus_us Claudia sheinbaum como proveedor de fentanilo,0
@Claudiashein Vamos con todo! Arriba #ClaudiaSheinbaum,1
"@martibatres @C5_CDMX Es exactamente como cuando la corcholata claudia sheinbaum se puso a limpiar los letreros del Metro creen que eso es dar mantenimiento y su presencia en cualquier lugar con policias a su alrededor , se van y todo vuelve a su normalidad o sea los rateros a seguir con lo suyo ",0
@Claudiashein @cceoficialmx Es tiempo de ganar con #ClaudiaSheinbaum,1
@Claudiashein #ClaudiaSheinbaum hasta l Victoria! ,1
@Claudiashein #ClaudiaSheinbaum hasta la Victoria ,1
"Ayer me estaba acordando de que Claudia Sheinbaum ni estaba en la ciudad que decia gobernar cuando paso el choque del Metro en la Linea 3 .  

Y luego sus defensores dijeron que los desperfectos del metro eran un ataque a Sheinbaum. Un ataque de la Claudia del pasado, di.",0
claudia sheinbaum haz algo,0
"Dicen que no hay uso de recursos publicos para promocionar a Claudia Sheinbaum.

De seguro esas despensas y bolsas se compraron con dinero del bolsillo del hijo del gobernador @Dr_AVillarreal ,quien personalmente hizo entrega de las mismas.

Aja

#ALasPruebasMeRemito
#PisoParejo https://t.co/zWSGbdY850",0
"Durante la marcha y protesta al exterior de Palacio de Gobierno, decenas de padres de familia y menores de edad para exigir la entrega de los nuevos libros de texto, uno de los menores que acudieron tomo el microfono y lanzo ""vivas"" a favor de Claudia Sheinbaum. @Claudiashein https://t.co/cSY9PQ9rfe",0
"@RicardoBSalinas Siempre habra gente perversa y @lopezobrador_  no es una perita en dulce y sabe con que gente esta y lo que hace, un ejemplo es Claudia Sheinbaum, pero lo peor de todo es que lo sabe y no hace nada, entonces quien es mas culpable, el que mata a la vaca o el que le agarra la pata",0
"
Los mas de 850 Bots en Redes Sociales, que impulsan la campana de Claudia Sheinbaum, podrian costar hasta 400 mil pesos !POR HORA!
Mientras tanto, el Metro y la Ciudad de Mexico en si misma, literalmente cayendose a pedazos.
- Proceso -
 https://t.co/hOIUe2sshD",0
"@juanrubiog @AccionNacional @Claudiashein De ante mano sabemos que en ningun partido politico no hay contendientes para Claudia sheinbaum, es la unica que ha apoyado a toda la CDMX y lo seguira haciendo a nivel nacional como presidenta de Mexico",1
"@JesusRCuevas @lopezobrador_ No sigas enganando al Presidente, Jesus.

Si se usan recursos publicos para promover a Claudia Sheinbaum, y muchos.

#ALasPruebasMeRemito
#PisoParejo https://t.co/BTmiAswz8v",0
@SumaSociedad Apoyo incondicional a Claudia sheinbaum,1
"#ColectivoClaudiaNay
!La Jefa arrasando, Mexico emocionado!
Nuestra increible Claudia Sheinbaum  encabeza con un impresionante 41% en la nueva encuesta Algoritmo Digital , dejando atras al competidor mas cercano por 16 puntos.  https://t.co/TP1gg7pwMe",1
@Adela_Micha @lopezobrador_ Llevando propaganda politica de Claudia Sheinbaum y precionando a la gente que recibe programas sociales para votar por Morena.,0
#@Claudia Sheinbaum Pardo dejas un sistema de salud destrozado con mal... | paro laboral | TikTok https://t.co/TH80CcGMzl,0
"Marcelo Ebrard asegura que le entrego a Alfonso Durazo, las pruebas de acarreo en favor de Claudia Sheinbaum en Morena.

https://t.co/HNXxysUlWB",0
@SumaSociedad #N8 apoyo total a Claudia Sheinbaum.,1
Especialistas Revelan 'Ejercito de Bots' impulsando  a Claudia Sheinbaum en Redes Sociales https://t.co/ysAvULm5El,0
"Hasta 400 mil pesos por hora el costo de los bots para inflar el apoyo a la ex Regenta.

La ironia absoluta: Claudia Sheinbaum tiene que pagar mucho dinero (""ahorrado"" a saber de que mantenimiento o programa esencial) para acarreados presenciales en mitines y virtuales en redes. https://t.co/yd0ZOlWzIe",0
"SERENOS MORENOS 
Claudia Sheinbaum es la creadora de programas cientificos, para la CDMX. con vision social. 
La unica que no ha hablado mal de ningun companero que participa en las encuestas. https://t.co/5il5vW8JOB",1
"Se advierte con meridiana claridad que, Marcelo Ebrard ha hecho mas por Mexico que Claudia Sheinbaum. 

Tiene experiencia, capacidad y liderazgo; y en las ultimas dos decadas adquirio el reconocimiento nacional e internacional.

#MejorMarcelo  https://t.co/UwFMIg5Jtt",0
"DICE AMLO
Latinus 
INAI

#LadyFentanilo
Claudia Sheinbaum
Sooolo puede llenar en NUEVO LEON
con
MEGA ACARREOS $$$
desde
Tamaulipas
Coahuila
Zacatecas
San Luis Potosi

QUE DERROCHE DE RECUR$O$ DE LOS MEXICANOS.

 Si es una hijadelachingada 
la corrupta  
 !YA PARENLE! https://t.co/KotWoYCpfI",0
"Claudia Sheinbaum es la mejor propuesta de Morena, afirmo Dulce Silva
 - Cuarto de Guerra Tlaxcala https://t.co/cO9oT6V4v7",1
"@Melissa_Bely Pues la doctora Claudia Sheinbaum.

Ella esta preparada, la otra no sabe ni hacer gelatinas

#EsClaudia",1
"En la Mixteca hay relevo generacional, estamos convencidos que Claudia Sheinbaum sera la Proxima Coordinadora Nacional de la Defensa de la Cuarta Transformacion. 

 #EsClaudia #equipoSLS https://t.co/mVW9lqermT",1
@latinus_us Solo que @Claudiasheinbaum esta preparada y @labotargagalvez compro el titulo de vende gelatinas como respetar a alguien que le falta el respeto a todo un pais y nos ofende y asi quiere respeto eso se gana ella lo que ha ganado es lo que se ha robado al amparo  del poder,1
"@epigmenioibarra @monerojerge Voto masivo por MORENA.
#ClaudiaSheinbaum 
#ClaudiaPresidenta https://t.co/gnBMTRAwuE",1
@Claudiashein Te amo te quiero Claudia Sheinbaum tu eres el amor de toda mi vida,1
"@SumaSociedad Completamente de acuerdo, yo estoy estudiando en uno de ellos, gracias Dra. Claudia Sheinbaum ",1
"@AdrianLebaron Pregunto: para que querria Claudia Sheinbaum, 60,000 dosis de fentalino?.  En todo caso, esta compra debio de haberla hecho el Secretario de Salud, Jorge Alcocer.
Una jefa de gob. comprando a una empresa que sirve al CO, debe de ser investigada. 
Y un salva vidas. EXONERADO!.",0
@Melissa_Bely @coper_th Claudia Sheinbaum dijo que ya no es jefa de gobierno y que ahora tambien le vale madre,0
"@jenarovillamil @lopezobrador_ Eso es una verdad a medias, estan haciendo campana en favor de Claudia Sheinbaum. Ya fueron a tocar a mi puerta preguntando si simpatizo con la ex Jefa de Gobierno. Ah! otra cosa, yo nunca he denunciado desaparicion alguna, entonces por que fueron a mi casa?",0
Claudia sheinbaum presidenta,1
"Marcelo Ebrard arriba en Rubrum y Massive Caller, dos encuestadoras que fueron certeras en la eleccion del Edomex.

Claudia Sheinbaum sabe que no le dan los numeros por eso usa a la Secretaria del Bienestar y tiene a sus titeres manejando la Comision de Encuestas de Morena.

Las encuestadoras de Sheinbaum no tienen credibilidad, son propaganda. Solo con fraude descarado podra derrotar al ex Canciller.",0
"@ChicShion @Claudiashein ?La antipatica e intolerante, Claudia Sheinbaum?
Ademas de criminal de la linea 12 y proximamente de la 9, el colegio Rebsamen, de multiples accidentes del metro en general, muerte por alcantarillas sin coladera, corrupta hasta el tuetano, indolente y mas.
?Esa es la presidenta q",0
"?De que tamano sera la desbandada si imponen a Claudia Sheinbaum?

Una cosa si es segura, si fracturan al movimiento, sus mediocres dirigentes pedorros seran los culpables y la derrota de su candidata sera inminente en 2024.

#ElPuebloEsSabio",0
"@Claudiashein ?Ahora a pagar para quitarlos?
?Ya no sabes de donde mas sacar sobres amarillos?

El cinismo y corrupcion de Claudia Sheinbaum y familia.",0
@AvseFernando Claudia Sheinbaum implemento estrategias para mejorar la calidad del servicio de agua potable y drenaje.,1
"#MCCI revelo que Claudia Sheinbaum mintio al asegurar que la Linea 9 del #Metro no era peligrosa pese a danos estructurales. 
#DiariodeMexico #CDMX #MetroCDMX #Pantitlan 
https://t.co/0zhmJ2Lz7V",0
@LichaWonderland Claudia Sheinbaum impulso la creacion de programas de apoyo a la formacion y capacitacion laboral.,1
"@m_ebrard los arreglos en lo oscurito, Adan Augusto el jefe de campana de Claudia Sheinbaum, en audios asi lo declaran a los que amagan, como SG se encargo de trabajar una estructura territorial con gobernadores y presidentes municipales aplicando la maxima de divide y venceras https://t.co/IOlQ3pmtFZ",1
"ChicShion El no partido Morena, sera un PRD a la muerte de Lopez Obrador.Monreal es de lo menos malo del amlismo, lo mismo que Ebrard.Patan Augusto, su intolerancia, codazos, Claudia Sheinbaum, su intolerancia,antipatia, son el rostro de la mayoria de los sectarios morenistas.!Fuchi, k",0
Les juro que el drogadicto de mi cuadra tiene anos en el vicio y se ve mas macizo que Claudia Sheinbaum #LadyFentanilo,0
@Mar_ECMD Claudia Sheinbaum promovio la creacion de espacios culturales accesibles para todos los ciudadanos.,1
"@La_Patty_Boop @Claudiashein Gracias a Claudia Sheinbaum, se han implementado medidas para fortalecer la resiliencia de la ciudad frente a desastres naturales.",1
@AndrewOneStark @MorenaSenadores @senadomexicano @adan_augusto @PartidoMorenaMx @rob_band @hectorgomezleon @LaTiaVinagres @indioverdem @Ferjaz2021 @joseluisgcureno Claudia Sheinbaum implemento estrategias para mejorar la calidad del aire y reducir la emision de gases contaminantes.,1
@TaniaOrVe Claudia Sheinbaum impulso la creacion de programas de apoyo a la primera infancia.,1
"@rayoscometas @Claudiashein Bajo el liderazgo de Claudia Sheinbaum, se han promovido politicas de inclusion y no discriminacion.",1
@stilldoll41 @Claudiashein Claudia Sheinbaum implemento estrategias para promover el turismo sustentable en la ciudad.,1
@Jophmann @Claudiashein Claudia Sheinbaum promovio la adopcion de energias renovables en la Ciudad de Mexico.,1
