content,
"@XochitlGalvez Deje de hacer el oso, usted jamas ganara unas elecciones, no es querida en el pais, cuando lo entenderan los PRIANISTAS .",
@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre El pueblo unido jamas sera vencido,
@ryo_hermoso @XochitlGalvez Jamas esta botarga inflada llegara  es racista. Clasista burlona desacredita y sobaja a los mexicanos se burla de la gente  y claro como vienen elecciones  ahora dice q si le importamos ..son enganos son mentiras .los prianista de eso viven  enganando a la gente de buena voluntad,
"@DiegoSaldanhaSa @XochitlGalvez Dijeran por ahi, ""SI YA LA CAGASTE, DE MENOS NO TE EMBARRES"" pero eso jamas lo entendera la botarga...   ",
@abrahamvanaya @XochitlGalvez @lopezobrador_ Claudia va a ganar el 2024. Jamas ganara Xochitl.,
@MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez Un Titere mas. Nunca existio su candidatura. Nunca sera nada si jamas ha estado sujeto a votacion. Farsantes.,
@ladimitrova @XochitlGalvez @Claudiashein Jamas una Judia,
"@Arouet_V @XochitlGalvez Con o sin los partidos de oposicion, la senora jamas ganara por otro lado Paredes sale mejor parada que ella aunque no sea la elegida por los verdaderos patrones de la alianza.",
@humberto9ful @sigimero @XochitlGalvez Jajajaaj deja de tener suenos chaqueteros pendejes jamas le encontraran ningun delito a AMLO por que solo es invento de los fachos,
@XochitlGalvez ?CUANTAS HORAS TRABAJO USTED EN EL SENADO?HABLO DE NO HACERSE PENDEJA POR QUE LA VERDAD SOLO SE LA PASABA SIENDO LA PAYASA DEL SENADO JUNTO CON LA LOCA DE @LillyTellez  Y LE CARA DE YEGUA DE @kenialopezr  JAMAS DIERON UN SOLO GOLPE POR QUE SUS ASESORES  HACEN SU TRABAJO,
"@ladimitrova @XochitlGalvez @Claudiashein Obvio voto por Xochitl. La otra aunque fuera la unica, jamas votaria por ella ni por nadie de morena.
#XochitlVa",
@pedroferriz3 @XochitlGalvez @Claudiashein JAMAS pense darte un like ,
"Claro que hay una campana para distorsionar los dichos de Xochitl Galvez (@XochitlGalvez), ella misma la ha denunciado pero sola jamas podra enfrentar al enorme aparato de comunicacion de la 4T: Marco Levario Turcott (@Arouet_V).
https://t.co/JioGbHDGXB",
"@Chescan4 a la #Pendeja de @XochitlGalvez sus enteros no le suman, pendejea q los indigenas quieren permanecer en la ignorancia... su destino es a la extinsion q muy #AdHoc se puso la #Botarga de #Dinosaurio... los panistas JAMAS deben volver por q (me pueden citar) estan #Disociados",
"@politicomx @XochitlGalvez Si hay algo que #Cochitl #Chochitl o #Mochitl no tiene es auto critica, jamas reconocera sus falsas palabras, sus mentiras con las que intenta tapar su ignorancia, su corrupcion y su servilismo a sus patrones, los que la llevan amarrada del pescuezo cual mascota amaestrada",
@ryo_hermoso @XochitlGalvez NUNCA JAMAS UNA BOTARGA,
@XochitlGalvez Ahora deberias de ir a la refineria que jamas inauguraste ojala nos digas en que se gastaron ese dinero,
@fgcabezadevaca @SantiagoCreelM @XochitlGalvez @AccionNacional Estas acciones como la de Cabeza de Vaca y Santiago Creel JAMAS SE VERAN EN MORENA!! POR ESO DEBEMOS IR CON TODO PARA LOGRAR EL MEXICO QUE QUEREMOS Y MERECEMOS!!! @fgcabezadevaca @SantiagoCreelM,
"@XochitlGalvez @Xochitl2024 es una hipocrita, que cada vez que abre la boca es o para insultar o para d cir pndjadas. El voto del sureste jamas lo obtendras hipocrita mercenaria",
"#ClaudiaArrasa 
 Veamos las patadas de ahogada de @XochitlGalvez que se hace la victima despues de que AMLO exhibio su desprecio a la gente del Sur

La cara de las 2 mujeres que estan con ella lo dicen todo, la campana va en picada... https://t.co/V6YLv3DID6",
"@NachoRgz @SantiagoCreelM @FelipeCalderon @XochitlGalvez Jajaja  @NachoRgz ,  cada dia dices mas tonterias. @SantiagoCreelM  jamas iba a ganar la Jefatura de Gobierno del entonces DF.
Creo que se te revolvio la ""avena con el atole"".",
"@gromit___ @Marcela_Feraud @BeatrizParedes @XochitlGalvez Ya esta decidido,  anulo mi voto!! 
Es lo mismo que votar por Morena, y jamas he votado ni nunca, nunca jamas votaria por un partido el PRI, que al final de cuentas es lo que nos tiene hoy en dia en esta desgracia de pais!! 
Nunca le daria mi voto a @BeatrizParedes",
"@DonPorfifirio @XochitlGalvez @BeatrizParedes paredes es parte de tanto vegestorio que solo vive del erario, jamas han trabajado, los Monreal, los Norona, Sauri, Massieu, Batres, encinas y mas, son parte https://t.co/FH2OPN5FEx.porqueria de nuestra politica cara e improductiva",
"@kenialopezr @SantiagoCreelM @XochitlGalvez Jamas gana una eleccion Santiago,le daran una plurinominal toda la noche llorara todo frustrado",
"@XochitlGalvez Que miedo re van a andar teniendo mira tus videos sin gente sin apoyo real del pueblo, quizas seas la candidata mas inflada y sola que jamas se haya visto. https://t.co/8vvC9FNgPs",
"@SelvameMX @XochitlGalvez @TrenMayaMX Jamas olvidaremos que lucho por nosotros @XochitlGalvez y por la naturaleza va seguir luchando, por un mejor medio ambiente #XochitlVa",
"@lopezdoriga @SantiagoCreelM @XochitlGalvez Y quien creyo que ganaria. Jamas gano x votacion directa un puesto, lo que deberia hacer por respeto a si mismo, a su partido etc es retirarse de la politica o seguir de "" plurinominal como siempre.",
"@MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez Jajajajaja, son una bola de ratas. Xochitl fue elegido por ustedes desde el principio, solo hicieron todo ese teatro para decir que existe democracia, jamas cambiaran, pero que bueno que esten todos juntos, el 2024 los desapareceremos como partidos.",
@pedroferriz3 @XochitlGalvez Jamas afirmo que la gente del sur no sabe trabajar esas son palabras tuyas y la dijo textual que no se pueden aplicar las estrategias del norte alas sureste porque son diferentes solo eso,
"@XochitlGalvez Pero este gobierno mentiroso, jamas reconocera el tremendo dano que causo al ecosistema, defendieron un lago seco y mataron a una selva viva :(",
"@Arouet_V @SantiagoCreelM @XochitlGalvez @BeatrizParedes El #Pri jamas ha sido sesentato, lo que busca es el poder y la anarquia, y que no se dude que @alitomorenoc ya pacto con #AMLO, tan es asi que mando a su ultima dinosauria para golpeteo a @XochitlGalvez y restar puntos en las encuestas",
"@XochitlGalvez Te arde el * , jamas una como tu igualara una sola obra de tu padre AMLO",
"@kenialopezr @SantiagoCreelM @XochitlGalvez El plurinominal eterno, una vez mas lo obligan a declinar.

Pero no es de extranarse, jamas ha ganado una eleccion.",
@TabascoHOY @SantiagoCreelM @MarkoCortes @XochitlGalvez Jamas y nunca volveran al poder bola de rateros,
@raespi @abrahamvanaya @CiroGomezL @lopezobrador_ @XochitlGalvez @Claudiashein @m_ebrard @adan_augusto Jajaja esta vieja tan vulgar y pendeja para hablar jamas sera presidenta. https://t.co/fmMHbb2uua,
"Definitivamente aunque apoyaba a @edelamadrid  voy ahora por @XochitlGalvez JAMAS votaria por #beatrizparedes eso seria darle un gane seguro a las lacras de morena, y lo que necesita este pais es sacar a morena del gobierno!!!! Asi que #FueraMorena2024 #XochitlVa para ganar!!",
@Adela_Micha @SantiagoCreelM @XochitlGalvez Bajaron a Creel lastima Margarito jamas seras presidente de Mexico,
"Aqui una pequena muestra del profundo clasismo y racismo de @callodehacha , @XochitlGalvez jamas se expreso de esa manera pero esta por demas tratar de explicarle a gente tan limitada como este tipo",
"?Con que cara vas a pedirle el voto a Quintana Roo, Yucatan, Chiapas, Guerrero, Tabasco y Campeche despues de decir que son unos pinches indios huevones? 

De verdad no entiendo la estrategia de Xochitl. ?Alguien me la puede explicar?",
"@Arouet_V @SantiagoCreelM @XochitlGalvez @BeatrizParedes Jajaja Jajaja, creen en los santos reyes , jamas ganara al voto duro de Morena esta boquifloja indigena,  segun",
"@edelamadrid @XochitlGalvez Ni las manos metiste , que verguenza,  cochitl jamas ganara y lo sabes , se van estos partidos PRIANRD",
"@AngMariscal4T @XochitlGalvez Una no se ha iniciado y dudo que se inicie, @lopezobrador_ ya se acabo nuestra lana, el tren maya, obra que se le salio de presupuesto, hecha por sus puros huevos con lana nuestra que jamas se recuperara, en donde ves la viabilidad de la zona.",
"@XochitlGalvez Normal que la oligarquia imponga candidatos, su requisito: que sea corrupta, ignorante, que solo sirva al grupo de mafiosos que la impusieron. Afortunadamente, no regresaran, el pueblo ya desperto, y jamas sera enganado, por eso.
#VotoMasivoPorMorena2024",
@XochitlGalvez Dividida por ustedes los panistas si dejaran que vo taran los que viven del otro LADO del Rio tu jamas tendrias oprtunidad de ser precidente de mexico,
"@lopezdoriga @SantiagoCreelM @XochitlGalvez Los panistas jamas apoyaran a Beatriz Paredes.
La suerte esta echada para apoyar a Xochitl, asi Beatriz este mejor en sus foros.",
"@laishawilkins @SantiagoCreelM @XochitlGalvez @BeatrizParedes Exactamente!

Esa estadistica es muy correcta.  Hay gente (Panista) que jamas votaria por el PRI; no asi al reves; hay bastantes PRIistas que si votarian por el PAN.",
"@BeatrizParedes no tengo absolutamente nada en su contra, de hecho me cae bien , pero por favor senora haga algo por su pais,Mexico, deslindarse de @alitomorenoc y declinar por @XochitlGalvez dirian de usted que ama a Mexico, sabe usted muy bien que jamas ganaria una eleccion",
@MarcelaSaebL @SantiagoCreelM @XochitlGalvez @BeatrizParedes Y despues contra el candidato de morena....jamas antes la ciudadania duena de las elecciones...,
"@lopezdoriga @SantiagoCreelM @XochitlGalvez Era obvio, a lo mas que aspira Creel, es otra plurinominal, como siempre, jamas a sido elegido por medio del voto en alguna eleccion.",
@JJDiazMachuca @XochitlGalvez @MauricioCollado Reuniones de pacotilla la botarga ratera jamas ganara,
@XochitlGalvez Una hermana de secuestradora jamas sera presidente!,
@lopezdoriga @SantiagoCreelM @XochitlGalvez Gracias Santiago ; solo falta la cara dura q sabe q no tiene posibilidades; pero dejaria de ser del pri ; partido traidor q pacto Pena Nieto y el kks. Paso criticando a Calderon y jamas toco el hipocrita a pena. Beatriz vete a cuidar a tus nietos tienes el mismo carisma que Alito,
"@EmilioVallejoRL @XochitlGalvez @Claudiashein Como verdades ninguna es cierta, ambas son pesimas y utilizadas por sus jefes como distractores jamas llegaran, muy distinto seria si Claudia Ruiz Massieu fuera una candidata, ella si esta a la altura por trayectoria, no es advenediza ni comparsa ni tapete ni payasa.",
"@AlanAdameMX @SantiagoCreelM @XochitlGalvez Me vale mdre, de todas formas no van a ganar...ya jamas tocaran el presupuesto.",
"@XochitlGalvez JAJAJA NO LLENAS DE DINERO JAMAS VOTAREMOS POR LA CORRUPCION Y VOLVER A LO MISMO, YA SE LES OLVIDO LOS 43 ESTUDIANTES MUERTOS CUANDO ESTUVO PENA NIETO, LOS NINOS QUEMADOS DEL ABC DE LA PANISTA ESPOSA DE BOROLAS,AGUA EN VEZ MEDICAMENTOS PARA EL CANCER DE NINOS DE VERACRUZ,ETC.ETC",
"@pedroferriz3 @XochitlGalvez @Claudiashein Que pena leerte asi, querido Pedro. 

Jamas pense que llegarias a estos extremos. 

Abrazo.",
"@XochitlGalvez MENTIROSA Revisa el video del debate donde claramente dijiste que no podian trabajar mas de 8 hs seguidas. Jamas aclaraste que eran las mujeres por su estilo de trabajo. No funcionaron porque la unica maquiladora era de camel nacif,pagaba $600 en lugar de los 2mil que prometio",
"Segun, para @XochitlGalvez los de @PartidoMorenaMx quieren  que gane @BeatrizParedes.

Creo que aun no se da cuenta, que sus propias declaraciones le estan jugando en contra ante un ""fenomeno"" que jamas existio si lo vemos desde un punto critico. https://t.co/9hNbQf3zP4",
"@XochitlGalvez Te doy un consejo Xochitl, procura rodearte de asesores eficientes, no te salgas del plan en tus actos politicos. Cuando la cagues no des mas explicaciones porque la sigues cagando. Sigue el ejemplo del KAKAS (AMLO) jamas te va dar una disculpa o explicacion.",
"@ryo_hermoso @XochitlGalvez @BeatrizParedes por capacidad a Beatriz, pero como es priista pues nunca jamas votaria por el PRI.
Xochitl, la verdad?  No me gusta como se comporta.

ODIO al partido gobernante, pero creo que no hay ninguna opcion para donde volteemos.  Mexico es una pena",
"Aqui te explican Xochitl @XochitlGalvez  lo que ya se te olvido y que al microfono expones como flojos al sur del pais  Botarga que solo expone sus odios y los odios de su partido McPRIAND .
Y TODO MEXICO LO ESCUCHO! 
Jamas GOBERNARAS este pais!",
"1. No eran ""maquiladoras"". Era nomas una, la planta maquiladora de la empresa llamada Trans-Textil Internacional SA de CV
 
2. Su dueno era nada mas y nada menos que Kamel Nacif, un empresario vinculado a redes de trata infantil, que mando secuestrar a la periodista Lydia Cacho. https://t.co/rWOVPULtnm",
"Ni en condiciones no claras ni aunque estuviera tan claro como el agua: no votaria jamas por Beatriz.
Es @XochitlGalvez o mi voto sera nulo.
#XochitlVa",
"Muchos simpatizantes de Xochitl senalan que de ganar Beatriz en condiciones no claras y transparentes, no votarian por ella en 2024. 
De ahi la importancia de que estos ejercicios para decidir la candidatura sean transparentes y confiables. 

Aqui se detecta eso mismo. https://t.co/2Mx1GxgQZy",
"@JucaNoticias @MariettoPonce @XochitlGalvez Si pero la destapo involuntariamente. Facilmente podria destruir a cualquier otro como Beatriz Paredes, Creel, Mancera, etc. Jamas se imagino que apareceria Xochitl y eso lo tiene aterrado.",
@ryo_hermoso @XochitlGalvez Jajajaja jamas,
@XochitlGalvez Tu vas a solucionar los problemas del pais??? Jajaja no me hagas reir por favor tu ni ingeniera eres no digas sandeces jamas dejaria mi voto en manos ignorantes en donde tu hablas puras tonterias en donde tu dices que la gente del sur es floja y no trabajan eres tu una porqueria,
"@Cherry_Bomb_bom @XochitlGalvez Jajajajaja ,mediocre envidiosa!
Jamas saldras de tu hoyo . Te ahogas en frustraciones.
Jajajajajaj",
"@ryo_hermoso @XochitlGalvez Pogque Pogque, yo nunca jamas votaria por esta traficante de influencias y corrupta tartamuda.",
"@irmoralesl @XochitlGalvez Asi es Santiago no es tonto y debe tener claro que el jamas ha ganado una eleccion, si ha existido en politica y pudo tener el atril fue por plurinominales. Siempre.",
"@acastilloDC @MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Ya salio el p3nd3j0, que jamas uso un libro de texto gratuito...chatm hdlgranpta!
",
@aracelibs @XochitlGalvez AMLO :  el mejor presidente del mundo !!!! La BOTARGA : jamas nunca sera Pta.,
@lopezdoriga @XochitlGalvez Jamas ganara esta igual que Lilly,
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Marx Arriaga Mexico es Mucho Pueblo, y gente mierdEURra como TU EL KKS Y TODO MUGRERA JAMAS PODRAN ADOCTRINAR A NUESTROS NINOS, DE POR SI LA EDUCACION ESTA DE LA CHING@ DA Y LUEGO LLEGAN UDS A QUERER JODEURR MAS ?? CHTPM DESECHO INTESTINAL",
"@A_Varillas @XochitlGalvez @MaraLezama Algo no cuadra  entre Xochitl y el PAN QROO porque ellos jamas le han dirigido una demanda a la gobernadora, ni por la devastacion de la selva, ni por la evidente campana en favor de Sheinbaum o por los libros de texto.

?Alguien me puede tapar la boca por favor? Manden videos.",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Los libros de la secta! Son una porqueria, sacados de alguien drogado, a quien se le ocurren tantas tonterias, jamas idolatren a un hombre, que jamas los domine el odio, son libres de decidir como vivir, no se arrodillen ante unos vividores. https://t.co/qAL5WIDas1",
"@Cherry_Bomb_bom @XochitlGalvez Insisto... entienden lo que les acomoda..

Jamas dijo eso, que sean brutos y no comprendan es otra cosa.

Ademas sabes cuantos anos, decadas, les tomo construir esas piramides, templos, etc?

Piensa, educate, aprende... 
Luego habla!!!",
"@JosefinaVM @XochitlGalvez chingo de miedo de mostrar los logos de sus partidos que solo inspiran repulsa en la inmensa mayoria de los mexicanos

Confirmo y reconfirmo que JAMAS VOTARE POR UNO DE USTEDES ladrones de .

#OposicionMasPendejaQueHaExistido",
"@Jesus129639 @la_grenitas @XochitlGalvez @gabrielguerrac @julioastillero @alvaro_delgado Pues mi punto es ese, todo lo quieres de inmediato, hay que ser realista y pensar antes de opinar, porque tu prian jamas hubiera volteado hacia el sur, no les interesa, alla no hay negocio para ellos.",
@pedroferriz3 @XochitlGalvez Yo jamas escuche que les dijera (Huevones),
@XochitlGalvez No sabes lo que dices ..son pura corrupcion..y las ratas corruptas del pasado jamas regresaran 90 millones apoyamos a MORENA,
@ryo_hermoso @XochitlGalvez No para nada..este globo ya se desinfloooo...90 millones apoyamos a MORENA y a #AMLOLujoDePresidente y de una vez les digo que las ratas corruptas del pasado jamas regresaran ..asi como en el Edo de Mexico los APLASTAREMOS en el 24,
@DuroDDesmotivar @epigmenioibarra @g_quadri @GmoSheridan @fmartinmoreno @VicenteFoxQue @XochitlGalvez Asi sera!! Jamas volveran a gobernar!!,
"@edusax79 @lopezobrador_ @XochitlGalvez Lopez esta derrotado en una contienda limpia y democratica.
Pero jamas le entregara el Poder a Xochitl, pues sabe que eso significaria la carcel y la extradicion para el y por lo menos para dos de sus hijos y  varios militares de alto rango. No lo permitira.",
"@XochitlGalvez Pues jamas pude inscribirme.
Y ayer por el meteoro que hubo en B. C.
No pude asistir a algun modulo.",
@aracelibs @XochitlGalvez Jajajajajajaja la botarga jamas sera presidenta entiendan! No tiene nada para que lo sea en fin jajajaja,
"@XochitlGalvez Suen0s ...suen0s, suen0s ...1NGEN1ERA DE LAS GELAT1NAS M1LLONAR1AS, JAMAS SER4S PRES1DENTA...N U N C A",
"@XochitlGalvez Otra de tus pin_ches mentiras como la de la feria del libros.,usted es una enbusteta y jamas sera presidente de Mexico y perdera lo que a gastado en promocionar su intencion a la silla presidencial",
@AngMariscal4T @Claudiashein @XochitlGalvez Nunca jamas compares un libro de Fisica Moderna con el libro vaquero.,
"@pedroferriz3 @XochitlGalvez En mi cd los semaforos estan llenosnde gente de chiapas con ninos en las  espaldas, a ellos jamas los podras meter a una maquiladora. ENTIENDE! no les  dijo webones.  Se refirio a la mano de obra calificada. En las ciudades se puede hallar por el sistema educativo que tenemos",
"@XochitlGalvez Senora tenga usted cuidado. Se esta enfrentando a la maquinaria politica mas falsa, perversa y cinica jamas vista en la historia del pais. Se le van a ir con todo.",
@CualquieraOnvre Jamas dijo eso. Imaginense si no entienden el contexto de las cosas que dice Amlo. Menos entenderan (por conveniencia) de lo que habla @XochitlGalvez,
"@RanitoNazario @XochitlGalvez jajaja hay esta, yo presento pruebas algo que ustedes jamas hacen y fueron sus aliados, aca no hacemos babosadas, no nos da frio repito son muy limitados en politica https://t.co/1aTfv8w5bP",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Seguro ni servicio militar tienes y ofreces lo que no tienes.
Con los ninos jamas.",
"@XochitlGalvez La marrana !jamas sera presidente, JAMAS!",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre NO son de ellos los pagamos con nuestros impuesros deben de darles carcel, atentan contra la nacion,QUE siempre hayan existido errores, pero jamas quemamos algo que fuera dado por el estado es pagado por nosotro CARCEL A LOS GOLPISTAS ESO ES LA #OposicionMasPendejaQueHaExistido",
"@Marcela_Feraud @BeatrizParedes Primero tendria que ganarle a @XochitlGalvez y es un hecho de que jamas pasara.

En el FAM Xochitl lleva una ventaja de 18% y en esto es sencilla y brutalmente aplastante.
                     https://t.co/2h33FnOXXQ",
"@RanitoNazario @XochitlGalvez Lo que demuestra aparte de mentirosa x ke jamas dijo que con el gobierno, es si poca inteligencia reta y chilla pa que se caye el hocico",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Dolor profundo ???  Pinche hipocrita, vete a vivir a cuba o a Venezuela si no estas feliz aqui en Mexico que jamas te vamos a dejar lavarle el cerebro a los ninos, como te dijo @RicardoBSalinas vas y chstrptm",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Y ahi estas, haciendote el martir. Ya madura, mequetrefe. Su revolucion de las coincidencias es solo papel mojado. Jamas seran algo mas que un simple tropiezo en el progreso de este gran pais.",
"@Salgado1Mauro @octaviomtzsoria @JNelsonE @XochitlGalvez Jovencita tal vez pero linda jamas esta muy fea , y con su nariz de cotorra o perico,tiene las 4 F la ultima ,F es de Fundillo",
"@iortizv1 @XochitlGalvez @casanovastuder Si puede robarle a los indigenas ,porque fue a prometerles unos gallineros construidos y solo les robo su dinero ,jamas llegaron esos gallineros estafadora  como dice IOV,tu puedes, robar tranzar y beneficiarte de los indigenas,si si puedes ya lo isiste",
"@cesargutipri @BeatrizParedes @XochitlGalvez @SantiagoCreelM Pinches chairos, Xochitl los tiene aterrados  ahora su salvadora sera Beatriz que saben que jamas ganaria ni una rifa ",
"@Amadoelquelolea @XochitlGalvez Los chairos no entienden que no entienden. creen todo lo que los paleros del gobierno dicen  (@NachoRgz, @alvaro_delgado, @callodehacha). En el sur descansan y en el norte trabajan"" dijera @samuel_garcias, @XochitlGalvez jamas diria eso.",
@XochitlGalvez Botarga corrupta ratera cinica jamas jamas seras presidenta el reclusorio femenil te esta esperando para que vallas a vender tus gelatinas jajajaja,
@XochitlGalvez @FGRMexico @CiroGomezL Botarga corrupta ratera cinica jamas jamas seras presidenta el reclusorio femenil te esta esperando para que vallas a vender tus gelatinas jajajaja,
@Anaro74 @XochitlGalvez Pienso igual!! Jamas me imagine que se iban a sacar de la manga a un personaje tan siniestro como paredes!!! Definitivamente jamas podria ganar!!!,
@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Jamas ganaras pinche indio,
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Dolor el alma jajaja, esos libros jamas tuvieron que ser impresos",
"@XochitlGalvez Senora  X disculpe usted no sabe nada, de nada, solo anda gastando dinero del SENOR X y del pueblo, ademas jamas ganara la eleccion 2024, en el supuesto.",
"@Oscar_PalaciosA @XochitlGalvez De veras que nunca por mas que hace ruido, jamas le habia yo puesto atencion... era como un zumbido por ahi medio molesto. Pero lo que es ahora que esta sacando la porqueria que lleva dentro, me pregunto como hemos descendido tanto que tenemos ese tipo de gente en las camaras! ",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre Nunca jamas se quemaron libros del PRI,PAN. Al contrario sus libros eran muy buen contenido, tu estudiaste con los del plan 93.  
El pueblo bueno hablo, la gente que quemo los libros son los mismos que votaron por #morena asi que soporta.",
"@XochitlGalvez Senora Corrupta y Botarga Moches y delincuente de los Corruptos del PRIAN, USTED FUE ELEGIDA PARA PERDER Y AUN NO SE DA CUENTA TODO LO QUE SE VIENE POR ESO SE LE HIZO TANTO ALBOROTO CON USTED POR QUE YA USTED ES UNA CORRUPTA JAMAS PODRA GANAR NI SIQUIERA LA CDMX QUE IGNORANTE",
@XochitlGalvez Jamas votaria por esta persona xochil vulgar y sinverguenzas,
"@XochitlGalvez Noo pu3rca, te desinflaste, tu misma te pinchaste con tanta mentira y cero argumentos!! Mitom@na, c3rda, corrupt@, rat3ra!!
Jamas, jamas llegaras a la presidencia, eres una mi3rda de persona!!! Mirela eh, mirela eh!!!! https://t.co/hyG76LRsZE",
"@XochitlGalvez Espero que por esas personas que confian en ti ,  jamas vuelvas a robar y aprovecharte de tus contactos para quedarte con parte de nuestros impuestos de una forma poco etica y violando algunas leyes .",
@Chiquilin542 @XochitlGalvez Jamas! Te lo garantizo.,
"@XochitlGalvez Ese sueno jamas lo viviriamos contigo,  titere de Claudio  X",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @Javier_Alatorre A ver changomunista, con los ninos jamas te metas...",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @RicardoBSalinas @Javier_Alatorre Eres un estupido de mierda, quieres destruir a nuestra ninez, jamas se debe permitir que distribuyan esa basura.",
"@oscal_v @politicomx @SEP_mx @SantiagoCreelM @kenialopezr @XochitlGalvez @Xochitl2024 @LillyTellez @JTrianaT @MaruCampos_G @palomaSnchez @GlodeJo07 @goliveros Y cuando ni la razon ni el derecho estan de tu lado, ahora la amenaza, lo siento el gobierno federal y nuestro empleado de palacio nacional son eso, nuestros servidores publicos, al reves no, al reves nunca, al reves jamas el pueblo bueno esta gritando y eso lo sabe Lopez Obrador",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @RicardoBSalinas @Javier_Alatorre Esos indigenas de la san Cristobal son tan rebeldes que hasta leer saben.
Y son tan neoliberales que se resisten a adoctrinarse con ideologia castro chavista bolivariana obradorista.
Bien por ellos, jamas los veremos vivir muertos de hambre, como sucede en Cuba y Venezuela. https://t.co/BbD7gJAU32",
"@XochitlGalvez Pues si porque ni el PAN que tu representas, ni el PRI que gobernaron  durante casi 90 anos, jamas hicieron algo para sacarlos de la pobreza y mucho menos ofrecerles un trabajo digno.

Y ahora nadie te va a creer que harias algo en favor de los pobres.

Y es que no les importan .",
"@LunaGilVent @XochitlGalvez Jamas votaria por el PAN, ademas,  su discurso no ha unificado por el contrario.",
"@mangelhh1960 @ladimitrova @XochitlGalvez Todo su argumento es: No conecta (que significa eso), es del PRI, pero JAMAS (como Lopez) desmienten la realidad.
Es la mas capaz, la mas preparada Xochitl?  Muestrenme con HECHOS que ella cumple estas premisas y con gusto voto por ella.
De otra forma, solo son ADULADORES ",
"@MarZun0130 @antigansoganso @XochitlGalvez .... Lo vulgar y corriente no se le quitara nunca jamas!! Ademas es una inculta e ignorante, bueno ni sumar  sabe!!!",
"@antigansoganso @XochitlGalvez .... Lo vulgar y corriente no se le quitara nunca jamas!! Ademas es una inculta e ignorante, bueno ni sumar  sabe!!!",
"@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @RicardoBSalinas @Javier_Alatorre Jamas he visto un comunicado oficial con la palabra ""TODES""
Nos pueden explicar porque a los ninos de primero se les va a ensenar su lenguaje ""inclusivo""
@MarxArriaga 
@mario_delgado 
@martibatres 
@adan_augusto 
@M_OlgaSCordero 
@Nora_Ruvalcaba 
@lopezobrador_ 
@BeatrizGMuller https://t.co/hm2OyspvVa",
@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @RicardoBSalinas @Javier_Alatorre Se festeja que manden al carajo el adoctrinamiento que la 4ta quiere imponer. La ciencia y la educacion se respetan... Que bueno que ya se van y ojala jamas vuelvan,
@marriagad O sea @XochitlGalvez no es cultura de los chiapanecos trabajar 8 horas diarias? Jamas habia escuchado algo tan absolutamente falso. Los chiapanecos tenemos la cultura de trabajar de sol a sol. Como todos los mexicanos. La maquiladora en san Cristobal fracaso por falta de insumos!,
@MarxArriaga @almaldo2 @XochitlGalvez @ClaudioXGG @Mexicanos1o @RicardoBSalinas @Javier_Alatorre Esto es una verdadera pndejadda lo bueno que ya jamas regresara el prian al poder solo gente pndeja apoya esto de destruir los libros en serio tienen calabaza en la cabeza,
"@MRT05168 @Amadoelquelolea @XochitlGalvez La gogda @XochitlGalvez  cuantas semanas lleva SIN TRABAJAR y no pasa nada!

Cobra un salario altisimo solo por bosiferar pero sin proponer, la mayoria de politicos solo cobran y jamas hacen nada, eso es ser huevon y descarado!",
"@6655E21 @BSV_Velasco10 @politicomx @XochitlGalvez @VicenteFoxQue La 4T tu gobierno, tu autoridad aunque te duela, ustedes jamas tendran sabiduria, solo el ego en el suelo.",
@BurrolaOnesimo @ABN58 @XochitlGalvez @cmtovar @r_rbc @FMLalo @kioscomayor @rquirrin @ClouthierManuel @deniseramosm @hilarioolea @wonderjuanita A la fundadora del grupo Puebla? Jamas!! #XochitlVa,
